ticket_id,issue_type,issue_description,case_owner,case_owner_description,street_address,city,state,zip_code,neighborhood_district,created_year_month,ticket_created_date_time,ticket__last_update_date_time,ticket_closed_date_time,ticket_status,location_city,sr_xcoordinate,sr_ycoordinate,latitude,longitude,method_received,sr_priority,goal_days,actual_completed_days,ticket_year,ObjectId,is_transport
18-10001920,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,6878 SW 16TH ST,Miami_Dade_County,Florida,33155.0,District 6,20181,2018/01/01 07:32:00+00,2018/01/01 05:00:00+00,2018/01/01 05:00:00+00,CLOSED,Miami_Dade_County,884186.863,517479.022,25.755645,-80.307207,XTERFACE,STANDARD,3.0,0.0,2018,4,True
18-10000027,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,16750 SW 98TH AVE,Miami_Dade_County,Florida,33157.0,District 9,20181,2018/01/01 14:52:35.730+00,2018/01/04 05:00:00+00,2018/01/04 05:00:00+00,CLOSED,Miami_Dade_County,869945.339,466116.367,25.61453,-80.351241,WEB,STANDARD,3.0,3.0,2018,15,True
18-10000217,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,SW 97TH AVE & SW 101ST TER,Miami_Dade_County,Florida,33176.0,District 7,20181,2018/01/02 13:50:50+00,2018/01/03 05:00:00+00,2018/01/03 05:00:00+00,CLOSED,Miami_Dade_County,869786.059,488278.966,25.675509,-80.351394,PHONE,STANDARD,3.0,1.0,2018,51,True
18-10003586,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,2722 N MIAMI AVE,City_of_Miami,Florida,33127.0,District 3,20181,2018/01/02 14:45:00+00,2018/01/02 05:00:00+00,2018/01/02 05:00:00+00,CLOSED,City_of_Miami,920980.973,534682.273,25.8024,-80.195104,XTERFACE,STANDARD,3.0,0.0,2018,124,True
18-10003585,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,2722 N MIAMI AVE,City_of_Miami,Florida,33127.0,District 3,20181,2018/01/02 14:45:00+00,2018/01/02 05:00:00+00,2018/01/02 05:00:00+00,CLOSED,City_of_Miami,920980.973,534682.273,25.8024,-80.195104,XTERFACE,STANDARD,3.0,0.0,2018,125,True
18-10003564,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,13198 SW 242ND ST,Miami_Dade_County,Florida,33032.0,District 8,20181,2018/01/02 14:45:00+00,2018/01/02 05:00:00+00,2018/01/02 05:00:00+00,CLOSED,Miami_Dade_County,852469.174,439689.2,25.542045,-80.404633,XTERFACE,STANDARD,3.0,0.0,2018,126,True
18-10003596,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,8720 NW 2ND AVE,Village_of_El_Portal,Florida,33150.0,District 3,20181,2018/01/02 14:45:00+00,2018/01/02 05:00:00+00,2018/01/02 05:00:00+00,CLOSED,Village_of_El_Portal,918822.732,553752.165,25.8549,-80.201312,XTERFACE,STANDARD,3.0,0.0,2018,127,True
18-10003595,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,8720 NW 2ND AVE,Village_of_El_Portal,Florida,33150.0,District 3,20181,2018/01/02 14:45:00+00,2018/01/02 05:00:00+00,2018/01/02 05:00:00+00,CLOSED,Village_of_El_Portal,918822.732,553752.165,25.8549,-80.201312,XTERFACE,STANDARD,3.0,0.0,2018,128,True
18-10003611,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,3555 NW 35TH AVE,City_of_Miami,Florida,33142.0,District 2,20181,2018/01/02 14:45:00+00,2018/01/02 05:00:00+00,2018/01/02 05:00:00+00,CLOSED,City_of_Miami,902128.013,536716.682,25.808303,-80.252368,XTERFACE,STANDARD,3.0,0.0,2018,129,True
18-10003609,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,3555 NW 35TH AVE,City_of_Miami,Florida,33142.0,District 2,20181,2018/01/02 14:45:00+00,2018/01/02 05:00:00+00,2018/01/02 05:00:00+00,CLOSED,City_of_Miami,902128.013,536716.682,25.808303,-80.252368,XTERFACE,STANDARD,3.0,0.0,2018,130,True
18-10003610,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,3555 NW 35TH AVE,City_of_Miami,Florida,33142.0,District 2,20181,2018/01/02 14:45:00+00,2018/01/02 05:00:00+00,2018/01/02 05:00:00+00,CLOSED,City_of_Miami,902128.013,536716.682,25.808303,-80.252368,XTERFACE,STANDARD,3.0,0.0,2018,131,True
18-10003575,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,9720 SW 170TH ST,Miami_Dade_County,Florida,33157.0,District 9,20181,2018/01/02 14:45:00+00,2018/01/02 05:00:00+00,2018/01/02 05:00:00+00,CLOSED,Miami_Dade_County,870262.229,465047.721,25.611586,-80.350295,XTERFACE,STANDARD,3.0,0.0,2018,132,True
18-10003644,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,16999 SW 100TH AVE,Miami_Dade_County,Florida,33157.0,District 9,20181,2018/01/02 14:45:00+00,2018/01/02 05:00:00+00,2018/01/02 05:00:00+00,CLOSED,Miami_Dade_County,869368.638,465155.027,25.611893,-80.353005,XTERFACE,STANDARD,3.0,0.0,2018,133,True
18-10003573,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,9720 SW 170TH ST,Miami_Dade_County,Florida,33157.0,District 9,20181,2018/01/02 14:45:00+00,2018/01/02 05:00:00+00,2018/01/02 05:00:00+00,CLOSED,Miami_Dade_County,870262.229,465047.721,25.611586,-80.350295,XTERFACE,STANDARD,3.0,0.0,2018,134,True
18-10003643,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,16999 SW 100TH AVE,Miami_Dade_County,Florida,33157.0,District 9,20181,2018/01/02 14:45:00+00,2018/01/02 05:00:00+00,2018/01/02 05:00:00+00,CLOSED,Miami_Dade_County,869368.638,465155.027,25.611893,-80.353005,XTERFACE,STANDARD,3.0,0.0,2018,135,True
18-10003577,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,9720 SW 170TH ST,Miami_Dade_County,Florida,33157.0,District 9,20181,2018/01/02 14:45:00+00,2018/01/02 05:00:00+00,2018/01/02 05:00:00+00,CLOSED,Miami_Dade_County,870262.229,465047.721,25.611586,-80.350295,XTERFACE,STANDARD,3.0,0.0,2018,136,True
18-10003580,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,9720 SW 170TH ST,Miami_Dade_County,Florida,33157.0,District 9,20181,2018/01/02 14:45:00+00,2018/01/02 05:00:00+00,2018/01/02 05:00:00+00,CLOSED,Miami_Dade_County,870262.229,465047.721,25.611586,-80.350295,XTERFACE,STANDARD,3.0,0.0,2018,137,True
18-10003578,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,9720 SW 170TH ST,Miami_Dade_County,Florida,33157.0,District 9,20181,2018/01/02 14:45:00+00,2018/01/02 05:00:00+00,2018/01/02 05:00:00+00,CLOSED,Miami_Dade_County,870262.229,465047.721,25.611586,-80.350295,XTERFACE,STANDARD,3.0,0.0,2018,138,True
18-10003581,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,14098 SW 105TH ST,Miami_Dade_County,Florida,33186.0,District 11,20181,2018/01/02 14:45:00+00,2018/01/02 05:00:00+00,2018/01/02 05:00:00+00,CLOSED,Miami_Dade_County,846040.523,486024.314,25.669608,-80.423519,XTERFACE,STANDARD,3.0,0.0,2018,139,True
18-10003576,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,9720 SW 170TH ST,Miami_Dade_County,Florida,33157.0,District 9,20181,2018/01/02 14:45:00+00,2018/01/02 05:00:00+00,2018/01/02 05:00:00+00,CLOSED,Miami_Dade_County,870262.229,465047.721,25.611586,-80.350295,XTERFACE,STANDARD,3.0,0.0,2018,140,True
18-10003566,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,13198 SW 242ND ST,Miami_Dade_County,Florida,33032.0,District 8,20181,2018/01/02 14:45:00+00,2018/01/02 05:00:00+00,2018/01/02 05:00:00+00,CLOSED,Miami_Dade_County,852469.174,439689.2,25.542045,-80.404633,XTERFACE,STANDARD,3.0,0.0,2018,141,True
18-10003568,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,13198 SW 242ND ST,Miami_Dade_County,Florida,33032.0,District 8,20181,2018/01/02 14:45:00+00,2018/01/02 05:00:00+00,2018/01/02 05:00:00+00,CLOSED,Miami_Dade_County,852469.174,439689.2,25.542045,-80.404633,XTERFACE,STANDARD,3.0,0.0,2018,142,True
18-10003567,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,13198 SW 242ND ST,Miami_Dade_County,Florida,33032.0,District 8,20181,2018/01/02 14:45:00+00,2018/01/02 05:00:00+00,2018/01/02 05:00:00+00,CLOSED,Miami_Dade_County,852469.174,439689.2,25.542045,-80.404633,XTERFACE,STANDARD,3.0,0.0,2018,143,True
18-10003579,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,9720 SW 170TH ST,Miami_Dade_County,Florida,33157.0,District 9,20181,2018/01/02 14:45:00+00,2018/01/02 05:00:00+00,2018/01/02 05:00:00+00,CLOSED,Miami_Dade_County,870262.229,465047.721,25.611586,-80.350295,XTERFACE,STANDARD,3.0,0.0,2018,144,True
18-10003588,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,100 NE 2ND AVE,City_of_Miami,Florida,33132.0,District 5,20181,2018/01/02 14:45:00+00,2018/01/02 05:00:00+00,2018/01/02 05:00:00+00,CLOSED,City_of_Miami,922595.752,524823.619,25.77525,-80.190381,XTERFACE,STANDARD,3.0,0.0,2018,145,True
18-10003597,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,8720 NW 2ND AVE,Village_of_El_Portal,Florida,33150.0,District 3,20181,2018/01/02 14:45:00+00,2018/01/02 05:00:00+00,2018/01/02 05:00:00+00,CLOSED,Village_of_El_Portal,918822.732,553752.165,25.8549,-80.201312,XTERFACE,STANDARD,3.0,0.0,2018,146,True
18-10003583,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,4170 INGRAHAM HWY,City_of_Miami,Florida,33133.0,District 7,20181,2018/01/02 14:45:00+00,2018/01/02 05:00:00+00,2018/01/02 05:00:00+00,CLOSED,City_of_Miami,901905.749,502428.872,25.713973,-80.253634,XTERFACE,STANDARD,3.0,0.0,2018,147,True
18-10003562,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,13198 SW 242ND ST,Miami_Dade_County,Florida,33032.0,District 8,20181,2018/01/02 14:45:00+00,2018/01/02 05:00:00+00,2018/01/02 05:00:00+00,CLOSED,Miami_Dade_County,852469.174,439689.2,25.542045,-80.404633,XTERFACE,STANDARD,3.0,0.0,2018,148,True
18-10003574,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,9720 SW 170TH ST,Miami_Dade_County,Florida,33157.0,District 9,20181,2018/01/02 14:45:00+00,2018/01/02 05:00:00+00,2018/01/02 05:00:00+00,CLOSED,Miami_Dade_County,870262.229,465047.721,25.611586,-80.350295,XTERFACE,STANDARD,3.0,0.0,2018,149,True
18-10003561,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,13198 SW 242ND ST,Miami_Dade_County,Florida,33032.0,District 8,20181,2018/01/02 14:45:00+00,2018/01/02 05:00:00+00,2018/01/02 05:00:00+00,CLOSED,Miami_Dade_County,852469.174,439689.2,25.542045,-80.404633,XTERFACE,STANDARD,3.0,0.0,2018,150,True
18-10001913,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,13298 SW 205TH LN,Miami_Dade_County,Florida,33177.0,District 8,20181,2018/01/02 05:44:00+00,2018/01/03 05:00:00+00,2018/01/03 05:00:00+00,CLOSED,Miami_Dade_County,851613.224,451886.678,25.575615,-80.407064,XTERFACE,STANDARD,3.0,1.0,2018,177,True
18-10001915,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,10053 KUMQUAT ST,Miami_Dade_County,Florida,33157.0,District 9,20181,2018/01/02 05:45:00+00,2018/01/03 05:00:00+00,2018/01/03 05:00:00+00,CLOSED,Miami_Dade_County,868618.586,461900.395,25.602948,-80.355329,XTERFACE,STANDARD,3.0,1.0,2018,178,True
18-10001917,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,26600 SW 146TH CT,Miami_Dade_County,Florida,33032.0,District 8,20181,2018/01/02 05:49:00+00,2018/01/03 05:00:00+00,2018/01/03 05:00:00+00,CLOSED,Miami_Dade_County,844535.186,431534.255,25.519703,-80.428802,XTERFACE,STANDARD,3.0,1.0,2018,180,True
18-10003565,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,13198 SW 242ND ST,Miami_Dade_County,Florida,33032.0,District 8,20181,2018/01/02 14:45:00+00,2018/01/02 05:00:00+00,2018/01/02 05:00:00+00,CLOSED,Miami_Dade_County,852469.174,439689.2,25.542045,-80.404633,XTERFACE,STANDARD,3.0,0.0,2018,301,True
18-10003560,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,13198 SW 242ND ST,Miami_Dade_County,Florida,33032.0,District 8,20181,2018/01/02 14:45:00+00,2018/01/02 05:00:00+00,2018/01/02 05:00:00+00,CLOSED,Miami_Dade_County,852469.174,439689.2,25.542045,-80.404633,XTERFACE,STANDARD,3.0,0.0,2018,302,True
18-10003563,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,13198 SW 242ND ST,Miami_Dade_County,Florida,33032.0,District 8,20181,2018/01/02 14:45:00+00,2018/01/02 05:00:00+00,2018/01/02 05:00:00+00,CLOSED,Miami_Dade_County,852469.174,439689.2,25.542045,-80.404633,XTERFACE,STANDARD,3.0,0.0,2018,303,True
18-10003569,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,13198 SW 242ND ST,Miami_Dade_County,Florida,33032.0,District 8,20181,2018/01/02 14:45:00+00,2018/01/02 05:00:00+00,2018/01/02 05:00:00+00,CLOSED,Miami_Dade_County,852469.174,439689.2,25.542045,-80.404633,XTERFACE,STANDARD,3.0,0.0,2018,304,True
18-10003570,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,13198 SW 242ND ST,Miami_Dade_County,Florida,33032.0,District 8,20181,2018/01/02 14:45:00+00,2018/01/02 05:00:00+00,2018/01/02 05:00:00+00,CLOSED,Miami_Dade_County,852469.174,439689.2,25.542045,-80.404633,XTERFACE,STANDARD,3.0,0.0,2018,305,True
18-10003625,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,3498 NW 65TH ST,Miami_Dade_County,Florida,33147.0,District 2,20181,2018/01/02 14:45:00+00,2018/01/02 05:00:00+00,2018/01/02 05:00:00+00,CLOSED,Miami_Dade_County,902678.433,545707.546,25.83303,-80.25054,XTERFACE,STANDARD,3.0,0.0,2018,306,True
18-10003582,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,3928 BATTERSEA RD,City_of_Miami,Florida,33133.0,District 7,20181,2018/01/02 14:45:00+00,2018/01/02 05:00:00+00,2018/01/02 05:00:00+00,CLOSED,City_of_Miami,900963.551,500822.332,25.709567,-80.256523,XTERFACE,STANDARD,3.0,0.0,2018,307,True
18-10003619,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,3498 NW 68TH ST,Miami_Dade_County,Florida,33147.0,District 2,20181,2018/01/02 14:45:00+00,2018/01/02 05:00:00+00,2018/01/02 05:00:00+00,CLOSED,Miami_Dade_County,901692.021,546524.563,25.835293,-80.253524,XTERFACE,STANDARD,3.0,0.0,2018,308,True
18-10003621,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,3498 NW 65TH ST,Miami_Dade_County,Florida,33147.0,District 2,20181,2018/01/02 14:45:00+00,2018/01/02 05:00:00+00,2018/01/02 05:00:00+00,CLOSED,Miami_Dade_County,902678.433,545707.546,25.83303,-80.25054,XTERFACE,STANDARD,3.0,0.0,2018,309,True
18-10003618,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,3498 NW 68TH ST,Miami_Dade_County,Florida,33147.0,District 2,20181,2018/01/02 14:45:00+00,2018/01/02 05:00:00+00,2018/01/02 05:00:00+00,CLOSED,Miami_Dade_County,901692.021,546524.563,25.835293,-80.253524,XTERFACE,STANDARD,3.0,0.0,2018,310,True
18-10003620,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,3498 NW 68TH ST,Miami_Dade_County,Florida,33147.0,District 2,20181,2018/01/02 14:45:00+00,2018/01/02 05:00:00+00,2018/01/02 05:00:00+00,CLOSED,Miami_Dade_County,901692.021,546524.563,25.835293,-80.253524,XTERFACE,STANDARD,3.0,0.0,2018,311,True
18-10003635,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,19900 NE 15TH CT,Miami_Dade_County,Florida,33179.0,District 1,20181,2018/01/02 14:45:00+00,2018/01/02 05:00:00+00,2018/01/02 05:00:00+00,CLOSED,Miami_Dade_County,928278.817,591681.356,25.959087,-80.171832,XTERFACE,STANDARD,3.0,0.0,2018,312,True
18-10003633,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,19900 NE 15TH CT,Miami_Dade_County,Florida,33179.0,District 1,20181,2018/01/02 14:45:00+00,2018/01/02 05:00:00+00,2018/01/02 05:00:00+00,CLOSED,Miami_Dade_County,928278.817,591681.356,25.959087,-80.171832,XTERFACE,STANDARD,3.0,0.0,2018,313,True
18-10003634,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,19900 NE 15TH CT,Miami_Dade_County,Florida,33179.0,District 1,20181,2018/01/02 14:45:00+00,2018/01/02 05:00:00+00,2018/01/02 05:00:00+00,CLOSED,Miami_Dade_County,928278.817,591681.356,25.959087,-80.171832,XTERFACE,STANDARD,3.0,0.0,2018,314,True
18-10003622,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,3498 NW 65TH ST,Miami_Dade_County,Florida,33147.0,District 2,20181,2018/01/02 14:45:00+00,2018/01/02 05:00:00+00,2018/01/02 05:00:00+00,CLOSED,Miami_Dade_County,902678.433,545707.546,25.83303,-80.25054,XTERFACE,STANDARD,3.0,0.0,2018,315,True
18-10003624,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,3498 NW 65TH ST,Miami_Dade_County,Florida,33147.0,District 2,20181,2018/01/02 14:45:00+00,2018/01/02 05:00:00+00,2018/01/02 05:00:00+00,CLOSED,Miami_Dade_County,902678.433,545707.546,25.83303,-80.25054,XTERFACE,STANDARD,3.0,0.0,2018,317,True
18-10003608,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,3555 NW 35TH AVE,City_of_Miami,Florida,33142.0,District 2,20181,2018/01/02 14:45:00+00,2018/01/02 05:00:00+00,2018/01/02 05:00:00+00,CLOSED,City_of_Miami,902128.013,536716.682,25.808303,-80.252368,XTERFACE,STANDARD,3.0,0.0,2018,318,True
18-10003607,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,3555 NW 35TH AVE,City_of_Miami,Florida,33142.0,District 2,20181,2018/01/02 14:45:00+00,2018/01/02 05:00:00+00,2018/01/02 05:00:00+00,CLOSED,City_of_Miami,902128.013,536716.682,25.808303,-80.252368,XTERFACE,STANDARD,3.0,0.0,2018,319,True
18-10003623,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,3498 NW 65TH ST,Miami_Dade_County,Florida,33147.0,District 2,20181,2018/01/02 14:45:00+00,2018/01/02 05:00:00+00,2018/01/02 05:00:00+00,CLOSED,Miami_Dade_County,902678.433,545707.546,25.83303,-80.25054,XTERFACE,STANDARD,3.0,0.0,2018,320,True
18-10003571,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,20500 SW 112TH AVE,Miami_Dade_County,Florida,33189.0,District 9,20181,2018/01/02 14:45:00+00,2018/01/02 05:00:00+00,2018/01/02 05:00:00+00,CLOSED,Miami_Dade_County,862183.875,452182.283,25.576295,-80.374993,XTERFACE,STANDARD,3.0,0.0,2018,321,True
18-10003636,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,1199 NE 204TH TER,Miami_Dade_County,Florida,33179.0,District 1,20181,2018/01/02 14:45:00+00,2018/01/02 05:00:00+00,2018/01/02 05:00:00+00,CLOSED,Miami_Dade_County,926129.431,593461.299,25.964021,-80.178339,XTERFACE,STANDARD,3.0,0.0,2018,322,True
18-10003637,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,1199 NE 204TH TER,Miami_Dade_County,Florida,33179.0,District 1,20181,2018/01/02 14:45:00+00,2018/01/02 05:00:00+00,2018/01/02 05:00:00+00,CLOSED,Miami_Dade_County,926129.431,593461.299,25.964021,-80.178339,XTERFACE,STANDARD,3.0,0.0,2018,323,True
18-10003616,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,6985 NW 35TH AVE,Miami_Dade_County,Florida,33147.0,District 2,20181,2018/01/02 14:45:00+00,2018/01/02 05:00:00+00,2018/01/02 05:00:00+00,CLOSED,Miami_Dade_County,901668.428,547139.863,25.836986,-80.253585,XTERFACE,STANDARD,3.0,0.0,2018,325,True
18-10003584,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,4302 INGRAHAM HWY,City_of_Miami,Florida,33133.0,District 7,20181,2018/01/02 14:45:00+00,2018/01/02 05:00:00+00,2018/01/02 05:00:00+00,CLOSED,City_of_Miami,901160.81,501339.123,25.710986,-80.255915,XTERFACE,STANDARD,3.0,0.0,2018,326,True
18-10003572,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,11248 SW 190TH ST,Miami_Dade_County,Florida,33157.0,District 9,20181,2018/01/02 14:45:00+00,2018/01/02 05:00:00+00,2018/01/02 05:00:00+00,CLOSED,Miami_Dade_County,862519.278,457281.056,25.590319,-80.373902,XTERFACE,STANDARD,3.0,0.0,2018,327,True
18-10003592,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,2641 NE 207TH ST,Miami_Dade_County,Florida,33180.0,District 4,20181,2018/01/02 14:45:00+00,2018/01/02 05:00:00+00,2018/01/02 05:00:00+00,CLOSED,Miami_Dade_County,935982.158,594764.135,25.967432,-80.148328,XTERFACE,STANDARD,3.0,0.0,2018,328,True
18-10003593,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,2641 NE 207TH ST,Miami_Dade_County,Florida,33180.0,District 4,20181,2018/01/02 14:45:00+00,2018/01/02 05:00:00+00,2018/01/02 05:00:00+00,CLOSED,Miami_Dade_County,935982.158,594764.135,25.967432,-80.148328,XTERFACE,STANDARD,3.0,0.0,2018,329,True
18-10003594,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,570 N BISCAYNE RIVER DR,Miami_Dade_County,Florida,33169.0,District 2,20181,2018/01/02 14:45:00+00,2018/01/02 05:00:00+00,2018/01/02 05:00:00+00,CLOSED,Miami_Dade_County,916008.186,576380.874,25.917202,-80.209455,XTERFACE,STANDARD,3.0,0.0,2018,331,True
18-10003602,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,7398 NW 36TH AVE,Miami_Dade_County,Florida,33147.0,District 2,20181,2018/01/02 14:45:00+00,2018/01/02 05:00:00+00,2018/01/02 05:00:00+00,CLOSED,Miami_Dade_County,901188.545,548724.974,25.841355,-80.255017,XTERFACE,STANDARD,3.0,0.0,2018,332,True
18-10003605,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,7398 NW 36TH AVE,Miami_Dade_County,Florida,33147.0,District 2,20181,2018/01/02 14:45:00+00,2018/01/02 05:00:00+00,2018/01/02 05:00:00+00,CLOSED,Miami_Dade_County,901188.545,548724.974,25.841355,-80.255017,XTERFACE,STANDARD,3.0,0.0,2018,333,True
18-10003604,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,7398 NW 36TH AVE,Miami_Dade_County,Florida,33147.0,District 2,20181,2018/01/02 14:45:00+00,2018/01/02 05:00:00+00,2018/01/02 05:00:00+00,CLOSED,Miami_Dade_County,901188.545,548724.974,25.841355,-80.255017,XTERFACE,STANDARD,3.0,0.0,2018,334,True
18-10003606,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,7398 NW 36TH AVE,Miami_Dade_County,Florida,33147.0,District 2,20181,2018/01/02 14:45:00+00,2018/01/02 05:00:00+00,2018/01/02 05:00:00+00,CLOSED,Miami_Dade_County,901188.545,548724.974,25.841355,-80.255017,XTERFACE,STANDARD,3.0,0.0,2018,335,True
18-10003601,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,7398 NW 36TH AVE,Miami_Dade_County,Florida,33147.0,District 2,20181,2018/01/02 14:45:00+00,2018/01/02 05:00:00+00,2018/01/02 05:00:00+00,CLOSED,Miami_Dade_County,901188.545,548724.974,25.841355,-80.255017,XTERFACE,STANDARD,3.0,0.0,2018,336,True
18-10003603,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,7398 NW 36TH AVE,Miami_Dade_County,Florida,33147.0,District 2,20181,2018/01/02 14:45:00+00,2018/01/02 05:00:00+00,2018/01/02 05:00:00+00,CLOSED,Miami_Dade_County,901188.545,548724.974,25.841355,-80.255017,XTERFACE,STANDARD,3.0,0.0,2018,337,True
18-10003617,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,6985 NW 35TH AVE,Miami_Dade_County,Florida,33147.0,District 2,20181,2018/01/02 14:45:00+00,2018/01/02 05:00:00+00,2018/01/02 05:00:00+00,CLOSED,Miami_Dade_County,901668.428,547139.863,25.836986,-80.253585,XTERFACE,STANDARD,3.0,0.0,2018,338,True
18-10003598,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,1499 NW 95TH ST,Miami_Dade_County,Florida,33147.0,District 2,20181,2018/01/02 14:45:00+00,2018/01/02 05:00:00+00,2018/01/02 05:00:00+00,CLOSED,Miami_Dade_County,911188.717,556040.151,25.861321,-80.224483,XTERFACE,STANDARD,3.0,0.0,2018,339,True
18-10003614,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,7373 NW 35TH AVE,Miami_Dade_County,Florida,33147.0,District 2,20181,2018/01/02 14:45:00+00,2018/01/02 05:00:00+00,2018/01/02 05:00:00+00,CLOSED,Miami_Dade_County,901595.043,548509.79,25.840756,-80.253785,XTERFACE,STANDARD,3.0,0.0,2018,340,True
18-10003613,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,7373 NW 35TH AVE,Miami_Dade_County,Florida,33147.0,District 2,20181,2018/01/02 14:45:00+00,2018/01/02 05:00:00+00,2018/01/02 05:00:00+00,CLOSED,Miami_Dade_County,901595.043,548509.79,25.840756,-80.253785,XTERFACE,STANDARD,3.0,0.0,2018,341,True
18-10003615,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,7373 NW 35TH AVE,Miami_Dade_County,Florida,33147.0,District 2,20181,2018/01/02 14:45:00+00,2018/01/02 05:00:00+00,2018/01/02 05:00:00+00,CLOSED,Miami_Dade_County,901595.043,548509.79,25.840756,-80.253785,XTERFACE,STANDARD,3.0,0.0,2018,342,True
