ticket_id,issue_type,issue_description,case_owner,case_owner_description,street_address,city,state,zip_code,neighborhood_district,created_year_month,ticket_created_date_time,ticket__last_update_date_time,ticket_closed_date_time,ticket_status,location_city,sr_xcoordinate,sr_ycoordinate,latitude,longitude,method_received,sr_priority,goal_days,actual_completed_days,ticket_year,ObjectId,is_transport
22-10000278,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,16333 SW 88TH ST,Miami_Dade_County,Florida,33196.0,District 11,20221,1/2/2022 8:20:49 PM,1/3/2022 2:52:09 PM,1/3/2022 2:52:09 PM,CANCEL,Miami_Dade_County,835008.783,491263.409,25.684151,-80.456946,WEB,STANDARD,3.0,1.0,2022,244,True
22-10000282,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,5701 N MIAMI AVE,City_of_Miami,Florida,33127.0,District 3,20221,1/2/2022 8:30:12 PM,1/3/2022 8:35:55 PM,1/3/2022 8:35:55 PM,CLOSED,City_of_Miami,920631.493,544010.097,25.828068,-80.195993,IPHONE,STANDARD,3.0,1.0,2022,248,True
22-10000039,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,22340 SW 107TH AVE,Miami_Dade_County,Florida,33170.0,District 9,20221,1/1/2022 2:48:48 PM,4/5/2022 4:00:00 AM,4/5/2022 4:00:00 AM,CLOSED,Miami_Dade_County,865780.957,446066.881,25.559422,-80.364169,IPHONE,STANDARD,3.0,94.0,2022,250,True
22-10000046,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,16425 SW 80TH ST,Miami_Dade_County,Florida,33193.0,District 11,20221,1/1/2022 3:34:38 PM,2/9/2022 5:00:00 AM,2/9/2022 5:00:00 AM,CLOSED,Miami_Dade_County,834262.127,493882.184,25.691365,-80.459181,IPHONE,STANDARD,3.0,39.0,2022,260,True
22-10000048,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,16424 SW 79TH LN,Miami_Dade_County,Florida,33193.0,District 11,20221,1/1/2022 3:36:10 PM,2/7/2022 5:00:00 AM,2/7/2022 5:00:00 AM,CLOSED,Miami_Dade_County,834258.753,493981.654,25.691639,-80.45919,IPHONE,STANDARD,3.0,37.0,2022,261,True
22-10000089,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,10738 SW 38TH ST,Miami_Dade_County,Florida,33165.0,District 10,20221,1/1/2022 6:50:01 PM,2/14/2022 5:00:00 AM,2/14/2022 5:00:00 AM,CLOSED,Miami_Dade_County,864037.868,509532.708,25.734061,-80.368538,ANDROID,STANDARD,3.0,44.0,2022,283,True
22-10000323,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,10805 SW 224TH TER,Miami_Dade_County,Florida,33170.0,District 8,20221,1/3/2022 2:32:52 AM,1/5/2022 5:00:00 AM,1/5/2022 5:00:00 AM,CLOSED,Miami_Dade_County,865031.884,445860.655,25.558865,-80.366444,WEB,STANDARD,3.0,3.0,2022,363,True
22-10000327,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,10045 E CALUSA CLUB DR,Miami_Dade_County,Florida,33186.0,District 7,20221,1/3/2022 3:05:47 AM,1/18/2022 5:00:00 AM,1/18/2022 5:00:00 AM,CLOSED,Miami_Dade_County,853181.498,487765.154,25.674311,-80.401815,IPHONE,STANDARD,3.0,16.0,2022,371,True
22-10004752,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,17890 W DIXIE HWY,Miami_Dade_County,Florida,33160.0,District 4,20221,1/3/2022 3:26:00 PM,1/3/2022 5:00:00 AM,1/3/2022 5:00:00 AM,CLOSED,Miami_Dade_County,935295.124,585277.812,25.941346,-80.150606,XTERFACE,STANDARD,3.0,0.0,2022,417,True
22-10004759,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,13690 SW 268TH ST,Miami_Dade_County,Florida,33032.0,District 9,20221,1/3/2022 3:26:00 PM,1/3/2022 5:00:00 AM,1/3/2022 5:00:00 AM,CLOSED,Miami_Dade_County,850041.926,430763.829,25.517517,-80.412114,XTERFACE,STANDARD,3.0,0.0,2022,418,True
22-10004754,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,17890 W DIXIE HWY,Miami_Dade_County,Florida,33160.0,District 4,20221,1/3/2022 3:26:00 PM,1/3/2022 5:00:00 AM,1/3/2022 5:00:00 AM,CLOSED,Miami_Dade_County,935295.124,585277.812,25.941346,-80.150606,XTERFACE,STANDARD,3.0,0.0,2022,419,True
22-10004755,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,17890 W DIXIE HWY,Miami_Dade_County,Florida,33160.0,District 4,20221,1/3/2022 3:26:00 PM,1/3/2022 5:00:00 AM,1/3/2022 5:00:00 AM,CLOSED,Miami_Dade_County,935295.124,585277.812,25.941346,-80.150606,XTERFACE,STANDARD,3.0,0.0,2022,420,True
22-10004753,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,17890 W DIXIE HWY,Miami_Dade_County,Florida,33160.0,District 4,20221,1/3/2022 3:26:00 PM,1/3/2022 5:00:00 AM,1/3/2022 5:00:00 AM,CLOSED,Miami_Dade_County,935295.124,585277.812,25.941346,-80.150606,XTERFACE,STANDARD,3.0,0.0,2022,421,True
22-10004756,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,17890 W DIXIE HWY,Miami_Dade_County,Florida,33160.0,District 4,20221,1/3/2022 3:26:00 PM,1/3/2022 5:00:00 AM,1/3/2022 5:00:00 AM,CLOSED,Miami_Dade_County,935295.124,585277.812,25.941346,-80.150606,XTERFACE,STANDARD,3.0,0.0,2022,422,True
22-10004747,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,14030 NE 3RD CT,Miami_Dade_County,Florida,33161.0,District 2,20221,1/3/2022 3:26:00 PM,1/3/2022 5:00:00 AM,1/3/2022 5:00:00 AM,CLOSED,Miami_Dade_County,921555.131,571551.254,25.903822,-80.192671,XTERFACE,STANDARD,3.0,0.0,2022,427,True
22-10004762,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,12250 SW 203RD TER,Miami_Dade_County,Florida,33177.0,District 9,20221,1/3/2022 3:26:00 PM,1/3/2022 5:00:00 AM,1/3/2022 5:00:00 AM,CLOSED,Miami_Dade_County,856679.06,452541.502,25.577354,-80.391687,XTERFACE,STANDARD,3.0,0.0,2022,430,True
22-10004745,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,14030 NE 3RD CT,Miami_Dade_County,Florida,33161.0,District 2,20221,1/3/2022 3:26:00 PM,1/3/2022 5:00:00 AM,1/3/2022 5:00:00 AM,CLOSED,Miami_Dade_County,921555.131,571551.254,25.903822,-80.192671,XTERFACE,STANDARD,3.0,0.0,2022,431,True
22-10004739,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,4622 SW 134TH AVE,Miami_Dade_County,Florida,33175.0,District 10,20221,1/3/2022 3:26:00 PM,1/3/2022 5:00:00 AM,1/3/2022 5:00:00 AM,CLOSED,Miami_Dade_County,849725.257,505343.288,25.722717,-80.412071,XTERFACE,STANDARD,3.0,0.0,2022,434,True
22-10004750,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,14030 NE 3RD CT,Miami_Dade_County,Florida,33161.0,District 2,20221,1/3/2022 3:26:00 PM,1/3/2022 5:00:00 AM,1/3/2022 5:00:00 AM,CLOSED,Miami_Dade_County,921555.131,571551.254,25.903822,-80.192671,XTERFACE,STANDARD,3.0,0.0,2022,435,True
22-10004763,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,12250 SW 203RD TER,Miami_Dade_County,Florida,33177.0,District 9,20221,1/3/2022 3:26:00 PM,1/3/2022 5:00:00 AM,1/3/2022 5:00:00 AM,CLOSED,Miami_Dade_County,856679.06,452541.502,25.577354,-80.391687,XTERFACE,STANDARD,3.0,0.0,2022,436,True
22-10004748,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,14030 NE 3RD CT,Miami_Dade_County,Florida,33161.0,District 2,20221,1/3/2022 3:26:00 PM,1/3/2022 5:00:00 AM,1/3/2022 5:00:00 AM,CLOSED,Miami_Dade_County,921555.131,571551.254,25.903822,-80.192671,XTERFACE,STANDARD,3.0,0.0,2022,437,True
22-10004749,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,14030 NE 3RD CT,Miami_Dade_County,Florida,33161.0,District 2,20221,1/3/2022 3:26:00 PM,1/3/2022 5:00:00 AM,1/3/2022 5:00:00 AM,CLOSED,Miami_Dade_County,921555.131,571551.254,25.903822,-80.192671,XTERFACE,STANDARD,3.0,0.0,2022,439,True
22-10004761,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,12250 SW 203RD TER,Miami_Dade_County,Florida,33177.0,District 9,20221,1/3/2022 3:26:00 PM,1/3/2022 5:00:00 AM,1/3/2022 5:00:00 AM,CLOSED,Miami_Dade_County,856679.06,452541.502,25.577354,-80.391687,XTERFACE,STANDARD,3.0,0.0,2022,440,True
22-10004740,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,4622 SW 134TH AVE,Miami_Dade_County,Florida,33175.0,District 10,20221,1/3/2022 3:26:00 PM,1/3/2022 5:00:00 AM,1/3/2022 5:00:00 AM,CLOSED,Miami_Dade_County,849725.257,505343.288,25.722717,-80.412071,XTERFACE,STANDARD,3.0,0.0,2022,441,True
22-10004746,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,14030 NE 3RD CT,Miami_Dade_County,Florida,33161.0,District 2,20221,1/3/2022 3:26:00 PM,1/3/2022 5:00:00 AM,1/3/2022 5:00:00 AM,CLOSED,Miami_Dade_County,921555.131,571551.254,25.903822,-80.192671,XTERFACE,STANDARD,3.0,0.0,2022,442,True
22-10001002,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,17923 SW 248TH ST,Miami_Dade_County,Florida,33031.0,District 8,20221,1/3/2022 3:32:29 PM,4/5/2022 4:00:00 AM,4/5/2022 4:00:00 AM,CLOSED,Miami_Dade_County,826945.364,437302.433,25.535772,-80.48207,WEB,STANDARD,3.0,92.0,2022,478,True
22-10001019,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,17923 SW 248TH ST,Miami_Dade_County,Florida,33031.0,District 8,20221,1/3/2022 3:37:12 PM,1/3/2022 8:47:10 PM,1/3/2022 8:47:10 PM,CLOSED,Miami_Dade_County,826945.364,437302.433,25.535772,-80.48207,WEB,STANDARD,3.0,0.0,2022,615,True
22-10001097,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,SW 196TH ST & SW 112TH AVE,Miami_Dade_County,Florida,33157.0,District 9,20221,1/3/2022 3:53:01 PM,1/5/2022 5:00:00 AM,1/5/2022 5:00:00 AM,CLOSED,Miami_Dade_County,862995.936,455249.22,25.584723,-80.372485,PHONE,STANDARD,3.0,2.0,2022,647,True
22-10001561,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,32425 SW 202ND AVE,Miami_Dade_County,Florida,33030.0,District 9,20221,1/3/2022 5:53:21 PM,4/5/2022 4:00:00 AM,4/5/2022 4:00:00 AM,CLOSED,Miami_Dade_County,815334.547,411772.469,25.465648,-80.517562,IPHONE,STANDARD,3.0,92.0,2022,867,True
22-10001573,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,32377 SW 197TH AVE,Miami_Dade_County,Florida,33030.0,District 9,20221,1/3/2022 5:57:52 PM,4/5/2022 4:00:00 AM,4/5/2022 4:00:00 AM,CLOSED,Miami_Dade_County,817942.624,411971.548,25.466169,-80.509655,IPHONE,STANDARD,3.0,92.0,2022,974,True
22-10001580,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,32315 SW 197TH AVE,Miami_Dade_County,Florida,33030.0,District 9,20221,1/3/2022 6:00:54 PM,1/3/2022 10:55:24 PM,1/3/2022 10:55:24 PM,CLOSED,Miami_Dade_County,817941.116,412175.961,25.466732,-80.509658,IPHONE,STANDARD,3.0,0.0,2022,1012,True
22-10001588,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,32206 SW 197TH AVE,Miami_Dade_County,Florida,33030.0,District 9,20221,1/3/2022 6:03:06 PM,4/5/2022 4:00:00 AM,4/5/2022 4:00:00 AM,CLOSED,Miami_Dade_County,817898.49,412531.74,25.467711,-80.509783,IPHONE,STANDARD,3.0,92.0,2022,1053,True
22-10001540,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,NW 151ST ST & S RIVER DR,Miami_Dade_County,Florida,33169.0,District 2,20221,1/3/2022 5:49:30 PM,1/3/2022 6:07:09 PM,1/3/2022 6:07:09 PM,CLOSED,Miami_Dade_County,912396.06,574681.185,25.912585,-80.220475,PHONE,STANDARD,3.0,0.0,2022,1099,True
22-10001786,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,146 NW 122ND AVE,Miami_Dade_County,Florida,33182.0,District 12,20221,1/3/2022 7:11:57 PM,1/26/2022 5:00:00 AM,1/26/2022 5:00:00 AM,CLOSED,Miami_Dade_County,855926.804,522262.322,25.769189,-80.392998,IPHONE,STANDARD,3.0,23.0,2022,1221,True
22-10001796,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,567 SW 122ND AVE,Miami_Dade_County,Florida,33184.0,District 12,20221,1/3/2022 7:13:57 PM,1/26/2022 5:00:00 AM,1/26/2022 5:00:00 AM,CLOSED,Miami_Dade_County,856019.865,519911.55,25.76272,-80.392749,IPHONE,STANDARD,3.0,23.0,2022,1227,True
22-10001837,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,18586 NW 73RD AVE,Miami_Dade_County,Florida,33015.0,District 13,20221,1/3/2022 7:25:25 PM,1/3/2022 11:13:36 PM,1/3/2022 11:13:36 PM,CLOSED,Miami_Dade_County,879787.162,584911.341,25.94123,-80.319513,ANDROID,STANDARD,3.0,0.0,2022,1252,True
22-10001938,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,460 SW 2ND AVE,City_of_Miami,Florida,33130.0,District 5,20221,1/3/2022 7:56:51 PM,1/26/2022 5:00:00 AM,1/26/2022 5:00:00 AM,CLOSED,City_of_Miami,920091.014,522862.226,25.769896,-80.198028,PHONE,STANDARD,3.0,23.0,2022,1298,True
22-10001944,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,13850 NW 41ST ST,Miami_Dade_County,Florida,33178.0,District 12,20221,1/3/2022 8:00:17 PM,1/11/2022 5:00:00 AM,1/11/2022 5:00:00 AM,CLOSED,Miami_Dade_County,847561.124,537057.936,25.81,-80.418219,PHONE,STANDARD,3.0,8.0,2022,1304,True
22-10001960,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,26680 SW 146TH CT,Miami_Dade_County,Florida,33032.0,District 8,20221,1/3/2022 8:07:25 PM,1/6/2022 5:00:00 AM,1/6/2022 5:00:00 AM,CLOSED,Miami_Dade_County,844646.009,431467.292,25.519518,-80.428466,PHONE,STANDARD,3.0,3.0,2022,1317,True
22-10001848,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,11201 SW 226TH ST,Miami_Dade_County,Florida,33170.0,District 9,20221,1/3/2022 7:28:19 PM,4/5/2022 4:00:00 AM,4/5/2022 4:00:00 AM,CLOSED,Miami_Dade_County,863075.125,445346.774,25.557477,-80.372387,WEB,STANDARD,3.0,92.0,2022,1508,True
22-10002698,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,20406 SW 326TH ST,Miami_Dade_County,Florida,33030.0,District 9,20221,1/4/2022 1:03:40 PM,4/5/2022 4:00:00 AM,4/5/2022 4:00:00 AM,CLOSED,Miami_Dade_County,813823.433,411181.255,25.464036,-80.522149,WEB,STANDARD,3.0,91.0,2022,1649,True
22-10002489,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,1411 NW 183RD ST,City_of_Miami_Gardens,Florida,33169.0,District 1,20221,1/4/2022 12:05:18 AM,1/4/2022 1:57:45 PM,1/4/2022 1:57:45 PM,CLOSED,City_of_Miami_Gardens,910679.047,585270.278,25.941746,-80.225507,WEB,STANDARD,3.0,1.0,2022,1679,True
22-10002705,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,32200 SW 204TH AVE,Miami_Dade_County,Florida,33030.0,District 9,20221,1/4/2022 1:05:20 PM,4/5/2022 4:00:00 AM,4/5/2022 4:00:00 AM,CLOSED,Miami_Dade_County,813773.878,412518.94,25.467717,-80.522285,WEB,STANDARD,3.0,91.0,2022,1690,True
22-10002504,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,6322 SW 34TH ST,Miami_Dade_County,Florida,33155.0,District 6,20221,1/4/2022 12:29:53 AM,1/10/2022 5:00:00 AM,1/10/2022 5:00:00 AM,CLOSED,Miami_Dade_County,887436.869,511272.215,25.738521,-80.297434,IPHONE,STANDARD,3.0,7.0,2022,1693,True
22-10002413,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,1923 SW 142ND PL,Miami_Dade_County,Florida,33175.0,District 11,20221,1/3/2022 10:55:27 PM,2/9/2022 5:00:00 AM,2/9/2022 5:00:00 AM,CLOSED,Miami_Dade_County,845118.247,515060.747,25.749508,-80.425936,IPHONE,STANDARD,3.0,37.0,2022,1713,True
22-10002709,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,32100 SW 204TH AVE,Miami_Dade_County,Florida,33030.0,District 9,20221,1/4/2022 1:07:01 PM,1/4/2022 2:31:05 PM,1/4/2022 2:31:05 PM,CLOSED,Miami_Dade_County,813769.441,412798.159,25.468485,-80.522295,WEB,STANDARD,3.0,0.0,2022,1726,True
22-10002331,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,19800 SW 326TH ST,Miami_Dade_County,Florida,33030.0,District 9,20221,1/3/2022 10:23:45 PM,4/5/2022 4:00:00 AM,4/5/2022 4:00:00 AM,CLOSED,Miami_Dade_County,817177.964,411056.756,25.46366,-80.511983,PHONE,STANDARD,3.0,92.0,2022,1887,True
22-10002543,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,8290 SW 39TH ST,Miami_Dade_County,Florida,33155.0,District 10,20221,1/4/2022 2:25:03 AM,1/27/2022 5:00:00 AM,1/27/2022 5:00:00 AM,CLOSED,Miami_Dade_County,876860.872,509557.999,25.733957,-80.329587,WEB,STANDARD,3.0,24.0,2022,1924,True
22-10006566,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,17855 SW 248TH ST,Miami_Dade_County,Florida,33031.0,District 8,20221,1/4/2022 3:02:00 PM,1/4/2022 5:00:00 AM,1/4/2022 5:00:00 AM,CLOSED,Miami_Dade_County,827285.384,437461.275,25.536205,-80.481037,XTERFACE,STANDARD,3.0,0.0,2022,2053,True
22-10006554,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,13820 SW 161ST PL,Miami_Dade_County,Florida,33196.0,District 11,20221,1/4/2022 3:02:00 PM,1/4/2022 5:00:00 AM,1/4/2022 5:00:00 AM,CLOSED,Miami_Dade_County,835415.873,474279.122,25.637417,-80.455922,XTERFACE,STANDARD,3.0,0.0,2022,2081,True
22-10006557,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,4241 SW 162ND CT,Miami_Dade_County,Florida,33185.0,District 11,20221,1/4/2022 3:02:00 PM,1/4/2022 5:00:00 AM,1/4/2022 5:00:00 AM,CLOSED,Miami_Dade_County,835277.875,506663.904,25.72652,-80.455936,XTERFACE,STANDARD,3.0,0.0,2022,2115,True
22-10002873,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,12500 SW 203RD ST,Miami_Dade_County,Florida,33177.0,District 9,20221,1/4/2022 1:58:14 PM,4/5/2022 4:00:00 AM,4/5/2022 4:00:00 AM,CLOSED,Miami_Dade_County,855537.936,452696.502,25.577795,-80.395147,WEB,STANDARD,3.0,91.0,2022,2127,True
22-10006550,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,6226 SW 132ND PL,Miami_Dade_County,Florida,33183.0,District 10,20221,1/4/2022 3:02:00 PM,1/4/2022 5:00:00 AM,1/4/2022 5:00:00 AM,CLOSED,Miami_Dade_County,850878.372,500452.437,25.709246,-80.408635,XTERFACE,STANDARD,3.0,0.0,2022,2186,True
22-10006559,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,27600 SW 164TH CT,Miami_Dade_County,Florida,33031.0,District 8,20221,1/4/2022 3:02:00 PM,1/4/2022 5:00:00 AM,1/4/2022 5:00:00 AM,CLOSED,Miami_Dade_County,834731.695,427932.911,25.509907,-80.458573,XTERFACE,STANDARD,3.0,0.0,2022,2187,True
22-10006553,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,13226 SW 43RD LN,Miami_Dade_County,Florida,33175.0,District 10,20221,1/4/2022 3:02:00 PM,1/4/2022 5:00:00 AM,1/4/2022 5:00:00 AM,CLOSED,Miami_Dade_County,850961.749,506983.498,25.727214,-80.408293,XTERFACE,STANDARD,3.0,0.0,2022,2188,True
22-10006565,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,27600 SW 164TH CT,Miami_Dade_County,Florida,33031.0,District 8,20221,1/4/2022 3:02:00 PM,1/4/2022 5:00:00 AM,1/4/2022 5:00:00 AM,CLOSED,Miami_Dade_County,834731.695,427932.911,25.509907,-80.458573,XTERFACE,STANDARD,3.0,0.0,2022,2189,True
22-10006558,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,27600 SW 164TH CT,Miami_Dade_County,Florida,33031.0,District 8,20221,1/4/2022 3:02:00 PM,1/4/2022 5:00:00 AM,1/4/2022 5:00:00 AM,CLOSED,Miami_Dade_County,834731.695,427932.911,25.509907,-80.458573,XTERFACE,STANDARD,3.0,0.0,2022,2190,True
22-10006560,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,27600 SW 164TH CT,Miami_Dade_County,Florida,33031.0,District 8,20221,1/4/2022 3:02:00 PM,1/4/2022 5:00:00 AM,1/4/2022 5:00:00 AM,CLOSED,Miami_Dade_County,834731.695,427932.911,25.509907,-80.458573,XTERFACE,STANDARD,3.0,0.0,2022,2191,True
22-10006561,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,27600 SW 164TH CT,Miami_Dade_County,Florida,33031.0,District 8,20221,1/4/2022 3:02:00 PM,1/4/2022 5:00:00 AM,1/4/2022 5:00:00 AM,CLOSED,Miami_Dade_County,834731.695,427932.911,25.509907,-80.458573,XTERFACE,STANDARD,3.0,0.0,2022,2192,True
22-10006563,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,27600 SW 164TH CT,Miami_Dade_County,Florida,33031.0,District 8,20221,1/4/2022 3:02:00 PM,1/4/2022 5:00:00 AM,1/4/2022 5:00:00 AM,CLOSED,Miami_Dade_County,834731.695,427932.911,25.509907,-80.458573,XTERFACE,STANDARD,3.0,0.0,2022,2193,True
