ticket_id,issue_type,issue_description,case_owner,case_owner_description,street_address,city,state,zip_code,neighborhood_district,created_year_month,ticket_created_date_time,ticket__last_update_date_time,ticket_closed_date_time,ticket_status,location_city,sr_xcoordinate,sr_ycoordinate,latitude,longitude,method_received,sr_priority,goal_days,actual_completed_days,ticket_year,ObjectId,is_transport
21-10001190,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,18901 SW 216TH ST,Miami_Dade_County,Florida,33170.0,District 8,20211,1/2/2021 12:18:42 AM,1/19/2021 5:00:00 AM,1/19/2021 5:00:00 AM,CLOSED,Miami_Dade_County,821347.378,448035.295,25.565362,-80.498924,WEB,STANDARD,3.0,18.0,2021,239,True
21-10001763,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,7960 SW 53RD AVE,Miami_Dade_County,Florida,33143.0,District 7,20211,1/2/2021 3:19:46 PM,1/15/2021 5:00:00 AM,1/15/2021 5:00:00 AM,CLOSED,Miami_Dade_County,893582.81,496386.312,25.697475,-80.279011,WEB,STANDARD,3.0,13.0,2021,255,True
21-10002128,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,11237 SW 232ND ST,Miami_Dade_County,Florida,33170.0,District 9,20211,1/2/2021 4:44:23 PM,2/4/2021 5:00:00 AM,2/4/2021 5:00:00 AM,CLOSED,Miami_Dade_County,862917.081,443258.643,25.551733,-80.372896,WEB,STANDARD,3.0,33.0,2021,450,True
21-10002354,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,12831 S CALUSA CLUB DR,Miami_Dade_County,Florida,33186.0,District 7,20211,1/2/2021 5:45:51 PM,1/26/2021 5:00:00 AM,1/26/2021 5:00:00 AM,CLOSED,Miami_Dade_County,852555.499,487256.81,25.67292,-80.403723,IPHONE,STANDARD,3.0,24.0,2021,473,True
21-10002804,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,1122 NW 107TH AVE,City_of_Sweetwater,Florida,33172.0,District 12,20211,1/3/2021 1:40:46 AM,2/11/2021 5:00:00 AM,2/11/2021 5:00:00 AM,CLOSED,City_of_Sweetwater,863877.743,527259.021,25.782833,-80.368767,WEB,STANDARD,3.0,40.0,2021,485,True
21-10002690,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,3626 SW 75TH AVE,Miami_Dade_County,Florida,33155.0,District 6,20211,1/2/2021 8:30:05 PM,1/25/2021 5:00:00 AM,1/25/2021 5:00:00 AM,CLOSED,Miami_Dade_County,881156.222,510464.849,25.736391,-80.316525,IPHONE,STANDARD,3.0,23.0,2021,502,True
21-10002810,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,85 NE 48TH ST,City_of_Miami,Florida,33137.0,District 3,20211,1/3/2021 2:12:30 AM,1/4/2021 7:15:57 PM,1/4/2021 7:15:57 PM,CLOSED,City_of_Miami,921370.625,541073.935,25.819978,-80.193801,IPHONE,STANDARD,3.0,2.0,2021,552,True
21-10002465,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,6416 SW 23RD ST,Miami_Dade_County,Florida,33155.0,District 6,20211,1/2/2021 6:20:48 PM,2/9/2021 5:00:00 AM,2/9/2021 5:00:00 AM,CLOSED,Miami_Dade_County,886598.768,515077.668,25.749004,-80.299918,IPHONE,STANDARD,3.0,38.0,2021,574,True
21-10002575,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,SW 154TH AVE & SW 112TH ST,Miami_Dade_County,Florida,33196.0,District 11,20211,1/2/2021 7:02:09 PM,1/12/2021 5:00:00 AM,1/12/2021 5:00:00 AM,CLOSED,Miami_Dade_County,839042.124,483384.78,25.662428,-80.4448,EMAIL,STANDARD,3.0,10.0,2021,585,True
21-10002739,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,7781 SW 21ST ST,Miami_Dade_County,Florida,33155.0,District 10,20211,1/2/2021 9:43:55 PM,1/29/2021 5:00:00 AM,1/29/2021 5:00:00 AM,CLOSED,Miami_Dade_County,879194.872,515869.373,25.751288,-80.322398,WEB,STANDARD,3.0,27.0,2021,661,True
21-10002746,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,15701 SW 288TH ST,Miami_Dade_County,Florida,33033.0,District 9,20211,1/2/2021 9:52:22 PM,1/22/2021 5:00:00 AM,1/22/2021 5:00:00 AM,CLOSED,Miami_Dade_County,839162.311,424223.909,25.499652,-80.445186,IPHONE,STANDARD,3.0,20.0,2021,667,True
21-10002754,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,29035 OLD DIXIE HWY,Miami_Dade_County,Florida,33033.0,District 8,20211,1/2/2021 9:59:09 PM,2/3/2021 5:00:00 AM,2/3/2021 5:00:00 AM,CLOSED,Miami_Dade_County,837558.76,423284.293,25.497085,-80.450059,IPHONE,STANDARD,3.0,32.0,2021,674,True
21-10002768,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,8846 SW 167TH AVE,Miami_Dade_County,Florida,33196.0,District 11,20211,1/2/2021 10:25:52 PM,2/3/2021 5:00:00 AM,2/3/2021 5:00:00 AM,CLOSED,Miami_Dade_County,833315.004,491000.511,25.683447,-80.462092,WEB,STANDARD,3.0,32.0,2021,685,True
21-10002777,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,21768 SW 118TH AVE,Miami_Dade_County,Florida,33170.0,District 9,20211,1/2/2021 11:09:16 PM,2/17/2021 5:00:00 AM,2/17/2021 5:00:00 AM,CLOSED,Miami_Dade_County,859692.133,447883.969,25.564501,-80.382612,WEB,STANDARD,3.0,46.0,2021,693,True
21-10002781,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,18230 SW 152ND AVE,Miami_Dade_County,Florida,33187.0,District 9,20211,1/2/2021 11:24:01 PM,1/29/2021 5:00:00 AM,1/29/2021 5:00:00 AM,CLOSED,Miami_Dade_County,841364.748,459628.426,25.597039,-80.438055,IPHONE,STANDARD,3.0,27.0,2021,697,True
21-10003067,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,6801 SW 137TH AVE,Miami_Dade_County,Florida,33183.0,District 10,20211,1/3/2021 2:45:27 PM,1/21/2021 5:00:00 AM,1/21/2021 5:00:00 AM,CLOSED,Miami_Dade_County,848933.863,498129.206,25.702878,-80.414572,ANDROID,STANDARD,3.0,18.0,2021,760,True
21-10003095,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,8330 NW 185TH ST,Miami_Dade_County,Florida,33015.0,District 13,20211,1/3/2021 2:58:37 PM,1/5/2021 5:00:00 AM,1/5/2021 5:00:00 AM,CLOSED,Miami_Dade_County,873976.0,584761.747,25.940901,-80.337198,WEB,STANDARD,3.0,2.0,2021,764,True
21-10003157,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,17514 SW 88TH AVE,City_of_Palmetto_Bay,Florida,33157.0,District 8,20211,1/3/2021 3:20:14 PM,2/26/2021 5:00:00 AM,2/26/2021 5:00:00 AM,CLOSED,City_of_Palmetto_Bay,875476.423,463660.275,25.607697,-80.334493,IPHONE,STANDARD,3.0,54.0,2021,769,True
21-10003366,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,10212 SW 24TH ST,Miami_Dade_County,Florida,33165.0,District 10,20211,1/3/2021 4:39:12 PM,1/29/2021 5:00:00 AM,1/29/2021 5:00:00 AM,CLOSED,Miami_Dade_County,866744.98,514203.291,25.746875,-80.360246,IPHONE,STANDARD,3.0,26.0,2021,792,True
21-10003962,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,898 NW 3RD LN,City_of_Florida_City,Florida,33034.0,District 9,20211,1/4/2021 4:00:23 AM,1/4/2021 8:32:12 PM,1/4/2021 8:32:12 PM,CLOSED,City_of_Florida_City,823985.319,406907.611,25.452174,-80.491399,WEB,STANDARD,3.0,1.0,2021,809,True
21-10014991,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,1031 NW 136TH ST,Miami_Dade_County,Florida,33168.0,District 2,20211,1/4/2021 8:20:00 AM,1/4/2021 5:00:00 AM,1/4/2021 5:00:00 AM,CLOSED,Miami_Dade_County,913897.062,569772.125,25.899055,-80.215998,XTERFACE,STANDARD,3.0,0.0,2021,824,True
21-10003995,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,6000 NW 70TH AVE,Miami_Dade_County,Florida,33166.0,District 12,20211,1/4/2021 11:40:54 AM,1/14/2021 5:00:00 AM,1/14/2021 5:00:00 AM,CLOSED,Miami_Dade_County,882526.022,543765.223,25.827989,-80.311835,ANDROID,STANDARD,3.0,10.0,2021,831,True
21-10003996,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,7143 NW 60TH ST,Miami_Dade_County,Florida,33166.0,District 12,20211,1/4/2021 11:45:15 AM,1/14/2021 5:00:00 AM,1/14/2021 5:00:00 AM,CLOSED,Miami_Dade_County,882113.213,543769.76,25.828008,-80.31309,ANDROID,STANDARD,3.0,10.0,2021,832,True
21-10004027,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,29841 SW 165TH AVE,Miami_Dade_County,Florida,33033.0,District 8,20211,1/4/2021 12:31:01 PM,2/16/2021 5:00:00 AM,2/16/2021 5:00:00 AM,CLOSED,Miami_Dade_County,834638.454,420640.592,25.489844,-80.458945,WEB,STANDARD,3.0,43.0,2021,847,True
21-10003786,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,19737 SW 216TH ST,Miami_Dade_County,Florida,33187.0,District 8,20211,1/3/2021 8:31:11 PM,1/9/2021 5:00:00 AM,1/9/2021 5:00:00 AM,CLOSED,Miami_Dade_County,817152.892601527,447820.386659268,25.564813,-80.51165,IPHONE,STANDARD,3.0,6.0,2021,970,True
21-10003803,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,19511 SW 216TH ST,Miami_Dade_County,Florida,33170.0,District 8,20211,1/3/2021 8:38:31 PM,1/9/2021 5:00:00 AM,1/9/2021 5:00:00 AM,CLOSED,Miami_Dade_County,818012.18,447986.138,25.565261,-80.509042,IPHONE,STANDARD,3.0,6.0,2021,977,True
21-10003809,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,19401 SW 216TH ST,Miami_Dade_County,Florida,33170.0,District 8,20211,1/3/2021 8:40:26 PM,1/9/2021 5:01:00 AM,1/9/2021 5:00:00 AM,CLOSED,Miami_Dade_County,818666.918,447953.939,25.565166,-80.507056,IPHONE,STANDARD,3.0,6.0,2021,990,True
21-10003564,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,13212 SW 274TH TER,Miami_Dade_County,Florida,33032.0,District 9,20211,1/3/2021 6:15:24 PM,1/15/2021 5:00:00 AM,1/15/2021 5:00:00 AM,CLOSED,Miami_Dade_County,852478.98,428702.235,25.511815,-80.404753,IPHONE,STANDARD,3.0,12.0,2021,1012,True
21-10004364,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,740 NE 155TH TER,Miami_Dade_County,Florida,33162.0,District 2,20211,1/4/2021 1:50:16 PM,1/19/2021 5:00:00 AM,1/19/2021 5:00:00 AM,CLOSED,Miami_Dade_County,924181.186,576686.872,25.917906,-80.184586,PHONE,STANDARD,3.0,15.0,2021,1100,True
21-10004747,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,8501 SW 128TH ST,Miami_Dade_County,Florida,33156.0,District 8,20211,1/4/2021 2:49:50 PM,1/16/2021 5:00:00 AM,1/16/2021 5:00:00 AM,CLOSED,Miami_Dade_County,876013.872,479614.499,25.651585,-80.332619,PHONE,STANDARD,3.0,12.0,2021,1241,True
21-10005306,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,SW 84TH CT & SW 103RD ST,Miami_Dade_County,Florida,33156.0,District 7,20211,1/4/2021 4:16:36 PM,1/15/2021 5:00:00 AM,1/15/2021 5:00:00 AM,CLOSED,Miami_Dade_County,876171.748,487934.78,25.674474,-80.332012,PHONE,STANDARD,3.0,11.0,2021,1280,True
21-10005033,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,14660 SW 15TH ST,Miami_Dade_County,Florida,33184.0,District 11,20211,1/4/2021 3:32:36 PM,1/4/2021 4:31:01 PM,1/4/2021 4:31:01 PM,CLOSED,Miami_Dade_County,842982.964,516238.16,25.752773,-80.432407,WEB,STANDARD,3.0,0.0,2021,1292,True
21-10004838,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,13020 SW 260TH TER,Miami_Dade_County,Florida,33032.0,District 9,20211,1/4/2021 3:01:50 PM,1/4/2021 3:15:15 PM,1/4/2021 3:15:15 PM,DUP,Miami_Dade_County,853687.625,433426.221,25.524798,-80.401024,IPHONE,STANDARD,3.0,0.0,2021,1388,True
21-10005241,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,700 NW 95TH ST,Miami_Dade_County,Florida,33150.0,District 2,20211,1/4/2021 4:03:19 PM,1/11/2021 5:00:00 AM,1/11/2021 5:00:00 AM,CLOSED,Miami_Dade_County,915405.09,556238.112,25.861796,-80.211658,PHONE,STANDARD,3.0,7.0,2021,1390,True
21-10005260,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,23255 SW 115TH AVE,Miami_Dade_County,Florida,33032.0,District 8,20211,1/4/2021 4:08:05 PM,2/3/2021 5:00:00 AM,2/3/2021 5:00:00 AM,CLOSED,Miami_Dade_County,861344.869,442890.627,25.550741,-80.37767,WEB,STANDARD,3.0,30.0,2021,1433,True
21-10005148,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,5600 NW 19TH AVE,Miami_Dade_County,Florida,33142.0,District 3,20211,1/4/2021 3:48:39 PM,1/14/2021 5:00:00 AM,1/14/2021 5:00:00 AM,CLOSED,Miami_Dade_County,909812.435,543471.809,25.826765,-80.228892,PHONE,STANDARD,3.0,10.0,2021,1483,True
21-10005518,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,15530 SW 296TH ST,Miami_Dade_County,Florida,33033.0,District 8,20211,1/4/2021 4:51:40 PM,1/4/2021 4:55:32 PM,1/4/2021 4:55:32 PM,DUP,Miami_Dade_County,839733.623,421383.408,25.49183,-80.44349,WEB,STANDARD,3.0,0.0,2021,1595,True
21-10005904,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,8430 NW 185TH ST,Miami_Dade_County,Florida,33015.0,District 13,20211,1/4/2021 6:04:11 PM,1/5/2021 5:00:00 AM,1/5/2021 5:00:00 AM,CLOSED,Miami_Dade_County,873433.874,584756.562,25.940894,-80.338848,WEB,STANDARD,3.0,1.0,2021,1619,True
21-10005772,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,30401 SW 188TH CT,Miami_Dade_County,Florida,33030.0,District 8,20211,1/4/2021 5:38:03 PM,1/26/2021 5:00:00 AM,1/26/2021 5:00:00 AM,CLOSED,Miami_Dade_County,822266.753,418513.907,25.484126,-80.496474,PHONE,STANDARD,3.0,22.0,2021,1735,True
21-10006089,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,7200 SW 163RD AVE,Miami_Dade_County,Florida,33193.0,District 11,20211,1/4/2021 6:38:25 PM,1/14/2021 5:00:00 AM,1/14/2021 5:00:00 AM,CLOSED,Miami_Dade_County,835031.19,496430.85,25.698369,-80.456814,PHONE,STANDARD,3.0,10.0,2021,1884,True
21-10006382,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,14140 SW 167TH TER,Miami_Dade_County,Florida,33177.0,District 9,20211,1/4/2021 7:46:17 PM,2/16/2021 5:00:00 AM,2/16/2021 5:00:00 AM,CLOSED,Miami_Dade_County,846446.059,464993.519,25.61174,-80.422566,IPHONE,STANDARD,3.0,43.0,2021,1928,True
21-10005528,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,15631 SW 296TH ST,Miami_Dade_County,Florida,33033.0,District 8,20211,1/4/2021 4:54:12 PM,1/4/2021 4:57:32 PM,1/4/2021 4:57:32 PM,DUP,Miami_Dade_County,839360.451,421539.298,25.492263,-80.444619,WEB,STANDARD,3.0,0.0,2021,1951,True
21-10007031,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,29035 OLD DIXIE HWY,Miami_Dade_County,Florida,33033.0,District 8,20211,1/5/2021 5:50:07 AM,1/5/2021 3:25:53 PM,1/5/2021 3:25:53 PM,DUP,Miami_Dade_County,837558.76,423284.293,25.497085,-80.450059,IPHONE,STANDARD,3.0,0.0,2021,2443,True
21-10007042,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,27094 SW 127TH AVE,Miami_Dade_County,Florida,33032.0,District 9,20211,1/5/2021 10:33:39 AM,1/15/2021 5:00:00 AM,1/15/2021 5:00:00 AM,CLOSED,Miami_Dade_County,855285.626,430084.07,25.515582,-80.396224,WEB,STANDARD,3.0,10.0,2021,2455,True
21-10007506,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,18678 SW 136TH ST,Miami_Dade_County,Florida,33196.0,District 11,20211,1/5/2021 2:04:47 PM,2/11/2021 5:00:00 AM,2/11/2021 5:00:00 AM,CLOSED,Miami_Dade_County,822209.923,474333.41,25.63771,-80.496004,ANDROID,STANDARD,3.0,37.0,2021,2462,True
21-10007319,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,NW 91ST ST & NW 16TH AVE,Miami_Dade_County,Florida,33147.0,District 2,20211,1/5/2021 1:29:50 PM,3/1/2021 5:00:00 AM,3/1/2021 5:00:00 AM,CLOSED,Miami_Dade_County,911054.624,554631.124,25.857446,-80.224916,PHONE,STANDARD,3.0,55.0,2021,2463,True
21-10007780,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,25616 SW 127TH PL,Miami_Dade_County,Florida,33032.0,District 8,20211,1/5/2021 2:52:51 PM,1/21/2021 5:00:00 AM,1/21/2021 5:00:00 AM,CLOSED,Miami_Dade_County,854601.542,435004.713,25.52913,-80.398231,WEB,STANDARD,3.0,16.0,2021,2544,True
21-10025858,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,1487 NE 199TH ST,Miami_Dade_County,Florida,33179.0,District 1,20211,1/5/2021 1:53:00 PM,1/5/2021 5:00:00 AM,1/5/2021 5:00:00 AM,CLOSED,Miami_Dade_County,928210.302,591675.725,25.959073,-80.17204,XTERFACE,STANDARD,3.0,0.0,2021,2590,True
21-10025859,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,1487 NE 199TH ST,Miami_Dade_County,Florida,33179.0,District 1,20211,1/5/2021 1:53:00 PM,1/5/2021 5:00:00 AM,1/5/2021 5:00:00 AM,CLOSED,Miami_Dade_County,928210.302,591675.725,25.959073,-80.17204,XTERFACE,STANDARD,3.0,0.0,2021,2595,True
21-10025857,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,1487 NE 199TH ST,Miami_Dade_County,Florida,33179.0,District 1,20211,1/5/2021 1:53:00 PM,1/5/2021 5:00:00 AM,1/5/2021 5:00:00 AM,CLOSED,Miami_Dade_County,928210.302,591675.725,25.959073,-80.17204,XTERFACE,STANDARD,3.0,0.0,2021,2607,True
21-10025874,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,19998 NW 64TH COURT RD,Miami_Dade_County,Florida,33015.0,District 1,20211,1/5/2021 1:53:00 PM,1/5/2021 5:00:00 AM,1/5/2021 5:00:00 AM,CLOSED,Miami_Dade_County,884061.159,589165.903,25.952874,-80.306439,XTERFACE,STANDARD,3.0,0.0,2021,2618,True
21-10025846,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,14800 SW 238TH ST,Miami_Dade_County,Florida,33032.0,District 8,20211,1/5/2021 1:53:00 PM,1/5/2021 5:00:00 AM,1/5/2021 5:00:00 AM,CLOSED,Miami_Dade_County,843628.749,440786.938,25.545172,-80.43143,XTERFACE,STANDARD,3.0,0.0,2021,2621,True
21-10025847,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,14800 SW 238TH ST,Miami_Dade_County,Florida,33032.0,District 8,20211,1/5/2021 1:53:00 PM,1/5/2021 5:00:00 AM,1/5/2021 5:00:00 AM,CLOSED,Miami_Dade_County,843628.749,440786.938,25.545172,-80.43143,XTERFACE,STANDARD,3.0,0.0,2021,2626,True
21-10025845,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,14800 SW 238TH ST,Miami_Dade_County,Florida,33032.0,District 8,20211,1/5/2021 1:53:00 PM,1/5/2021 5:00:00 AM,1/5/2021 5:00:00 AM,CLOSED,Miami_Dade_County,843628.749,440786.938,25.545172,-80.43143,XTERFACE,STANDARD,3.0,0.0,2021,2632,True
21-10007543,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,SW 296TH ST & SW 157TH AVE,Miami_Dade_County,Florida,33033.0,District 8,20211,1/5/2021 2:12:28 PM,1/22/2021 5:00:00 AM,1/22/2021 5:00:00 AM,CLOSED,Miami_Dade_County,839270.249,421455.69,25.492034,-80.444894,PHONE,STANDARD,3.0,17.0,2021,2634,True
21-10025844,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,14800 SW 238TH ST,Miami_Dade_County,Florida,33032.0,District 8,20211,1/5/2021 1:53:00 PM,1/5/2021 5:00:00 AM,1/5/2021 5:00:00 AM,CLOSED,Miami_Dade_County,843628.749,440786.938,25.545172,-80.43143,XTERFACE,STANDARD,3.0,0.0,2021,2640,True
21-10025848,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,14800 SW 238TH ST,Miami_Dade_County,Florida,33032.0,District 8,20211,1/5/2021 1:53:00 PM,1/5/2021 5:00:00 AM,1/5/2021 5:00:00 AM,CLOSED,Miami_Dade_County,843628.749,440786.938,25.545172,-80.43143,XTERFACE,STANDARD,3.0,0.0,2021,2644,True
21-10025849,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,22432 SW 115TH AVE,Miami_Dade_County,Florida,33170.0,District 9,20211,1/5/2021 1:53:00 PM,1/5/2021 5:00:00 AM,1/5/2021 5:00:00 AM,CLOSED,Miami_Dade_County,861099.861,445779.522,25.558693,-80.378372,XTERFACE,STANDARD,3.0,0.0,2021,2654,True
21-10007554,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,2396 SW 57TH AVE,Miami_Dade_County,Florida,33155.0,District 6,20211,1/5/2021 2:13:57 PM,2/9/2021 5:00:00 AM,2/9/2021 5:00:00 AM,CLOSED,Miami_Dade_County,890741.621,514914.765,25.748494,-80.287335,WEB,STANDARD,3.0,35.0,2021,2657,True
21-10025871,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,13907 NE 3RD CT,Miami_Dade_County,Florida,33161.0,District 2,20211,1/5/2021 1:53:00 PM,1/5/2021 5:00:00 AM,1/5/2021 5:00:00 AM,CLOSED,Miami_Dade_County,921877.236,571247.282,25.90298,-80.191697,XTERFACE,STANDARD,3.0,0.0,2021,2662,True
